title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Mrs. (film),tt27032419,2025.0,,,2020.0,0,False,
Phule (film),tt21108804,2025.0,,Alexx O'Nell; Amit Behl; Anant Mahadevan; Darsheel Safary; Joy Sengupta; Patralekha; Pratik Gandhi; Sushil Pandey; Vinay Pathak,2020.0,9,False,
Shotyi Bole Shotyi Kichhu Nei,tt35118088,2025.0,"Shotyi Bole Shotyi Kichhu Nei, also known by the initialism SBSKN, is a 2025 Indian Bengali-language legal thriller film written and directed by Srijit Mukherji. Produced by Shrikant Mohta and Mahendra Soni under the banner of Shree Venkatesh Films, the film is an official adaptation of the 1986 Hindi film Ek Ruka Hua Faisla, which is itself a remake of the American film 12 Angry Men (1957) directed by Sidney Lumet, which was an adaptation from a 1954 teleplay of the same name by Reginald Rose. It stars an ensemble cast of Kaushik Ganguly, Parambrata Chatterjee, Kaushik Sen, Ritwick Chakraborty, Anirban Chakrabarti, Ananya Chatterjee, Arjun Chakrabarty, Rahul Banerjee, Sauraseni Maitra, Kanchan Mullick, Phalguni Chatterjee and Suhotra Mukhopadhyay.",Ananya Chatterjee; Anirban Chakraborty; Arjun Chakrabarty; Kanchan Mullick; Kaushik Ganguly; Kaushik Sen; Koushik Kar; Parambrata Chatterjee; Rahul Banerjee; Ritwick Chakraborty; Sauraseni Maitra; Srijit Mukherji,2020.0,12,True,Bengali
Thandel,tt27907811,2025.0,"Thandel is a 2025 Indian Telugu-language romantic action thriller film written and directed by Chandoo Mondeti. Produced by Bunny Vasu under Geetha Arts, and starring Naga Chaitanya and Sai Pallavi. The film is based on a real-life incident that occurred in 2018, depicting how Pakistani forces captured a fisherman from Srikakulam in international waters.",Allu Aravind; Bunny Vasu; Chandoo Mondeti,2020.0,3,True,Telugu
Amar Singh Chamkila (film),tt26658272,2024.0,"Amar Singh Chamkila is a 2024 Indian Hindi-language biographical drama film based on the life of musician Amar Singh Chamkila. It is directed, produced and co-written by Imtiaz Ali. The film stars Diljit Dosanjh in the titular role, with Parineeti Chopra as his second wife, Amarjot.",Diljit Dosanjh; Imtiaz Ali; Nisha Bano; Parineeti Chopra; Rahul Mittra,2020.0,5,True,Hindi
Article 370 (film),tt30970235,2024.0,"Article 370 is a 2024 Indian Hindi-language political action thriller film directed by Aditya Suhas Jambhale, who co-wrote the film with Aditya Dhar, Jambhale, Monal Thaakar and Arjun Dhawan. Produced by Jyoti Deshpande, Aditya Dhar, and Lokesh Dhar, the film stars Yami Gautam Dhar and Priyamani, alongside Skand Thakur, Ashwini Kaul, Vaibhav Tatwawadi, Arun Govil, and Kiran Karmarkar. The film was released worldwide on 23 February 2024.",Aditya Suhas Jambhale; Arun Govil; Kiran Karmarkar; Priyamani; Raj Arjun; Yami Gautam,2020.0,6,True,Hindi
Bachelor Party (2024 film),tt27424501,2024.0,"Bachelor Party is a 2024 Indian Kannada-language comedy film written and directed by Abhijit Mahesh and produced by Rakshit Shetty under Paramvah Studios. It stars Diganth Manchale, Yogesh and Achyuth Kumar in the lead roles. The music was composed by Arjun Ramu, while the cinematography and editing were handled by Arvind S. Kashyap and Abhishek M.",,2020.0,0,True,Kannada
Bastar: The Naxal Story,tt28221135,2024.0,"Bastar: The Naxal Story is a 2024 Indian Hindi-language political thriller film directed by Sudipto Sen and produced by Vipul Amrutlal Shah. It stars Adah Sharma, Indira Tiwari, Vijay Krishna, Shilpa Shukla, Yashpal Sharma, Subrat Dutta and Raima Sen.",,2020.0,0,True,Hindi
Bhool Bhulaiyaa 3,tt26932223,2024.0,"Bhool Bhulaiyaa 3 is a 2024 Indian Hindi-language Horror Comedy film directed by Anees Bazmee, written by Aakash Kaushik, and produced by T-Series Films and Cine1 Studios. It serves as the third installment of the eponymous franchise after Bhool Bhulaiyaa (2007) and Bhool Bhulaiyaa 2 (2022). It stars Kartik Aaryan, Vidya Balan, Madhuri Dixit and Triptii Dimri, and is set in Kolkata.",Anees Bazmee; Ashwini Kalsekar; Bhushan Kumar; Kartik Aaryan; Krishan Kumar; Madhuri Dixit; Rajesh Sharma; Rajpal Yadav; Sanjay Mishra; Tripti Dimri; Vidya Balan; Vijay Raaz,2020.0,12,True,Hindi
Bohurupi,tt32857110,2024.0,"Bohurupi [transl. One with many forms, also Chameleon ] is a 2024 Indian Bengali-language vigilante heist action thriller film written by Nandita Roy and directed by Nandita Roy & Shiboprosad Mukherjee. The film stars Shiboprosad Mukherjee, Abir Chatterjee, Ritabhari Chakraborty and Koushani Mukherjee in the lead roles. Produced by Nandita Roy and Shiboprosad Mukherjee under the banner of Windows, the film is based upon a chain of real life events in the timeline between 1998 and 2005.",Abir Chatterjee; Koushani Mukherjee; Nandita Roy; Ritabhari Chakraborty; Shiboprosad Mukherjee,2020.0,5,True,Bengali
C.D (Criminal or Devil),tt32424592,2024.0,"C.D is a 2024 Indian Telugu-language psychological thriller film directed by Krishna Annam and produced by Giridhar. It stars Adah Sharma, Viswant Duddumpudi, Mahesh Vitta, and Bharani Shankar as lead actors.",,2020.0,0,True,Telugu
Dukaan,tt15458936,2024.0,"Dukaan is a 2024 Hindi-language comedy drama film written and directed by Siddharth Singh and Garima Wahal, and produced by S K Ahluwalia, Siddharth Singh, Garima Wahal, and Srujan Yarabolu, under the banner of Waveband Productions and Kalamkaar Picture Productions. The film features Monika Panwar, Monali Thakur and Soham Majumdar as the lead characters.",Monali Thakur; Monika Panwar; Vrajesh Hirjee,2020.0,3,True,Hindi
Fighter (2024 film),tt13818368,2024.0,"Fighter is a 2024 Indian Hindi-language action drama film directed by Siddharth Anand, based on a story he wrote with Ramon Chibb. Produced by Viacom18 Studios and Marflix Pictures, it stars Hrithik Roshan, Deepika Padukone, and Anil Kapoor, while Karan Singh Grover, Akshay Oberoi and Rishabh Sawhney play supporting roles. The film is the first installment in a planned aerial action franchise.",Akshay Oberoi; Anil Kapoor; Birol Tarkan Yildiz; Deepika Padukone; Hrithik Roshan; Karan Singh Grover; Ramon Chibb; Sanjeeda Sheikh; Sharib Hashmi; Siddharth Anand; Talat Aziz,2020.0,11,True,Hindi
Gaami,tt27657791,2024.0,"Gaami (transl. Seeker) is a 2024 Indian Telugu-language epic adventure thriller film written and directed by debutant Vidyadhar Kagita. The film features Vishwak Sen, Chandini Chowdary, Abhinaya, Harika Pedada and Mohammad Samad in primary roles. Initially started with a crowd-funding campaign, it was produced by Karthik Sabareesh, under Karthik Kult.",Abhinaya; Chandini Chowdary; Mohammad Samad; Shanthi Rao; Vidyadhar Kagita; Vishwak Sen,2020.0,6,True,Telugu
Girls Will Be Girls (2024 film),tt18277182,2024.0,"Girls Will Be Girls is a 2024 coming-of-age drama film, written and directed by Shuchi Talati. It stars Preeti Panigrahi, Kani Kusruti, and Kesav Binoy Kiron. An Indian and French co-production, the film is Talati's feature directorial debut, as well as the acting debut of both Panigrahi and Kiron. The film is set in a boarding school in the Himalayan foothills, and centers around teenager Mira's romance with a charming new student, her subsequent sexual awakening, and at times strained relationship with her protective mother.",Claire Chassagne; Kani Kusruti; Preeti Panigrahi; Richa Chadha; Shuchi Talati,2020.0,5,True,
Hot Spot (film),tt31391056,2024.0,"Hot Spot is a 2024 Indian Tamil-language anthology film directed by Vignesh Karthick and starring Kalaiyarasan, Sofia, Sandy, Ammu Abhirami, Janani, Gouri G. Kishan, Subash and Adithya Bhaskar. The film was released on 29 March 2024 to positive reviews from critics but performed poorly at the box office.",Ammu Abhirami; Gouri Kishan; Janani Iyer; Kalaiyarasan; Vignesh Karthick,2020.0,5,True,Tamil
Indian 2,tt8066940,2024.0,"Indian 2 is a 2024 Indian Tamil-language vigilante action film directed by S. Shankar, who co-wrote the script with B. Jeyamohan, Kabilan Vairamuthu and Lakshmi Saravana Kumar. The film is jointly produced by Lyca Productions and Red Giant Movies. It is the second instalment in the Indian trilogy and sequel to Indian (1996). Kamal Haasan reprises his role as Senapathy, an aging freedom fighter turned vigilante who fights against corruption, with an ensemble cast including Siddharth, Rakul Preet Singh, Priya Bhavani Shankar, Vivek, S. J. Suryah, Samuthirakani, Bobby Simha, Nedumudi Venu, Delhi Ganesh, Manobala, Jagan, Kalidas Jayaram and Gulshan Grover. In the film, set years after the events in Indian, Senapathy returns from abroad to aid Chitra Aravindhan and his team, to deal with corruption in the country.",S. Shankar; Subaskaran Allirajah,2020.0,2,True,Tamil
Kaam Chalu Hai,tt30783769,2024.0,,Giaa Manek; Palash Muchhal; Rajpal Yadav,2020.0,3,False,
Kaliachak Chapter 1,tt32523329,2024.0,,,2020.0,0,False,
Kalki 2898 AD,tt12735488,2024.0,,Amitabh Bachchan; Aswani Dutt; Deepika Padukone; Disha Patani; Kamal Haasan; Nag Ashwin; Prabhas,2020.0,7,False,
Khadaan,tt30701950,2024.0,"Khadaan ( transl. Quarry) is a 2024 Indian Bengali-language action thriller film written and directed by Soojit Rino Dutta. Produced by Nispal Singh and Dev under the banners of Surinder Films and Dev Entertainment Ventures respectively, the film stars Dev in dual roles, alongside Jisshu Sengupta in the lead, with an ensemble cast of Anirban Chakrabarti, Barkha Bisht, Idhika Paul, John Bhattacharya, Partha Sarathi Chakraborty, Sneha Bose, Sujan Neel Mukherjee, Sumit Ganguly and Raja Dutta. In the film, an ordinary fair organizer from a coal mine near the Damodar Valley, is recruited by his dead father's like-minded friend to be a partner in his coal syndicate, and there the former discovers the truth on some unfolded events.",Anirban Chakraborty; Barkha Bisht; Deepak Adhikari; Idhika Paul; Jisshu Sengupta,2020.0,5,True,Bengali
Khel Khel Mein (2024 film),tt27056012,2024.0,"Khel Khel Mein is a 2024 Indian Hindi-language comedy drama film written and directed by Mudassar Aziz. Based on the 2016 Italian film Perfect Strangers, the film stars Akshay Kumar, Taapsee Pannu, Vaani Kapoor, Ammy Virk, Aditya Seal, Pragya Jaiswal and Fardeen Khan.",Aditya Seal; Akshay Kumar; Ammy Virk; Fardeen Khan; Muddassar Aziz; Pragya Jaiswal; Taapsee Pannu; Vaani Kapoor,2020.0,8,True,Hindi
Laapataa Ladies,tt21626284,2024.0,,Aamir Khan; Chhaya Kadam; Durgesh Kumar; Jyoti Deshpande; Kiran Rao; Nitanshi Goel; Pratibha Ranta; Ravi Kishan; Sparsh Shrivastav,2020.0,9,False,
Maharaj (film),tt4501268,2024.0,,Junaid Khan; Siddharth P. Malhotra; Vipul Mehta,2020.0,3,False,
Monkey Man (film),tt9214772,2024.0,,Ashwini Kalsekar; Basil Iwanyk; Christine Haebler; Dev Patel; Ian Cooper; John Collee; Jomon Thomas; Jordan Peele; Makarand Deshpande; Paul Angunawela; Pitobash Tripathy; Sharlto Copley; Sikandar Kher; Sobhita Dhulipala; Vipin Sharma; Win Rosenfeld,2020.0,16,False,
Mr. Bachchan,tt28282872,2024.0,,,2020.0,0,False,
Neela Nira Sooriyan,tt28671772,2024.0,,,2020.0,0,False,
Om Bheem Bush,tt31435642,2024.0,,,2020.0,0,False,
Operation Valentine (film),tt22152120,2024.0,,Manushi Chhillar; Varun Tej,2020.0,2,False,
Origin (film),tt13321244,2024.0,,Audra McDonald; Aunjanue Ellis-Taylor; Ava DuVernay; Blair Underwood; Connie Nielsen; Donna Mills; Finn Wittrock; Jasmine Cephas-Jones; Jon Bernthal; Leonardo Nam; Myles Frost; Nick Offerman; Niecy Nash; Paul Garnes; Vera Farmiga; Victoria Pedretti,2020.0,16,False,
Pushpa 2: The Rule,tt16539454,2024.0,,Allu Arjun; Fahadh Faasil; Rashmika Mandanna; Sukumar,2020.0,4,False,
Sarfira,tt23475174,2024.0,,Akshay Kumar; Jyothika; Radhika Madan; Sudha Kongara Prasad; Suriya; Vikram Malhotra,2020.0,6,False,
Sky Force (film),tt27056066,2024.0,"Sky Force is a 2025 Indian Hindi-language action drama film centred around India's first airstrike at the Sargodha airbase of Pakistan in the Indo-Pakistani air war of 1965. The film stars Akshay Kumar and newcomer Veer Pahariya, alongside Sara Ali Khan and Nimrat Kaur. It is directed by Abhishek Anil Kapur and Sandeep Kewlani, and produced by Maddock Films and Jio Studios.",Amar Kaushik; Dinesh Vijan; Jyoti Deshpande,2020.0,3,True,Hindi
Teri Baaton Mein Aisa Uljha Jiya,tt27459160,2024.0,,Amit Joshi; Aradhana Sah; Dharmendra; Dimple Kapadia; Kriti Sanon; Rajesh Kumar; Rakesh Bedi; Shahid Kapoor,2020.0,8,False,
The Judgement (2024 film),tt30958633,2024.0,,,2020.0,0,False,
The Shameless (2024 film),tt15437986,2024.0,The Shameless is a 2024 Hindi-language romantic crime drama film directed and written by Konstantin Bojanov. It premiered at the 2024 Cannes Film Festival.,Konstantin Bojanov,2020.0,1,True,Hindi
2018 (film),tt9006564,2023.0,"2018 is a 2023 Indian Malayalam-language disaster film based on the 2018 Kerala floods. Directed by Jude Anthany Joseph, who co-wrote the screenplay with Akhil P. Dharmajan, the film is produced by Venu Kunnappilly, C.K. Padmakumar, and Anto Joseph under the banners of Kavya Film Company and PK Prime Production. The film stars an ensemble cast consisting of Kunchacko Boban, Tovino Thomas, Asif Ali, Vineeth Sreenivasan, Narain, Tanvi Ram, Aparna Balamurali, and Lal.",Aju Varghese; Anamika; Anto Joseph; Aparna Balamurali; Asif Ali; Boban Samuel; G. Suresh Kumar; Gauthami Nair; Gilu Joseph; Hari Krishnan; Indrans; Jaffar Idukki; Janardhanan; Jayakrishnan; Joy Mathew; Jude Anthany Joseph; Kalabhavan Haneef; Kalaiyarasan; Krishna; Kunchacko Boban; Lal; Narain; Pauly Valsan; Renji Panicker; Rony David; S. P. Sreekumar; Santhakumari; Shebin Benson; Shobha Mohan; Sidhique; Sreeja Ravi; Sreejith Ravi; Sshivada; Sudheesh; Tanvi Ram; Tovino Thomas; Vineeth Sreenivasan; Vinitha Koshy,2020.0,38,True,Malayalam
800 (film),tt27539086,2023.0,"800 is a 2023 Indian Tamil-language biographical sports film based on the life and career of Sri Lankan international cricketer Muttiah Muralitharan, the highest wicket-taker in the history of cricket. The film is directed by M. S. Sripathy, written by him and Shehan Karunatilaka, produced by Movie Train Motion Pictures and Vivek Rangachari, and presented by Sridevi Movies, Sivalenka Krishna Prasad. It stars Madhur Mittal as Muralitharan.",Madhur Mittal; Mahima Nambiar; Vela Ramamoorthy; Yog Japee,2020.0,4,True,Tamil
Accident or Conspiracy: Godhra,tt27866501,2023.0,"Accident or Conspiracy: Godhra is a 2024 Indian Hindi-language drama film produced under the banner of OM Trinetra Films and Artverse Studios directed by M.K Shivaaksh. The film is based on the events surrounding the 2002 Godhra train fire in Gujarat, India, which later led to the 2002 Gujarat riots. The film received poor reviews.",,2020.0,0,True,Hindi
Agra (2023 film),tt11112532,2023.0,"Agra is a 2023 Hindi-language Indian drama film, co-written and directed by Kanu Behl. It features debutant Mohit Agarwal, Priyanka Bose, Ruhani Sharma, Vibha Chibber, Sonal Jha and Aanchal Goswami in pivotal roles. The film follows Guru, a young single call center employee who still lives with his parents. Consumed by frustration, he plunges into a fever bordering on insanity, between pathetic fantasies, dating apps and hysterical self-harm.",Kanu Behl; Priyanka Bose; Rahul Roy; Ruhani Sharma; Sonal Jha; Vibha Chibber,2020.0,6,True,Hindi
Baipan Bhari Deva,tt15554914,2023.0,"Baipan Bhari Deva is a 2023 Indian Marathi-language drama film directed by Kedar Shinde and produced by Jio Studios, EmVeeBee Media. It stars Rohini Hattangadi, Vandana Gupte, Sukanya Kulkarni, Shilpa Navalkar, Suchitra Bandekar, Deepa Parab.",Deepa Parab; Kedar Shinde; Piyush Ranade; Rohini Hattangadi; Sharad Ponkshe; Suchitra Bandekar; Sukanya Kulkarni; Suruchi Adarkar; Swapnil Rajshekhar; Vandana Gupte,2020.0,10,True,Marathi
Bommai Nayagi,tt16239334,2023.0,"Bommai Nayagi is a 2023 Indian Tamil-language social drama film written and directed by Shan in his directorial debut and produced by Pa. Ranjith under Neelam Production, the film being stars Yogi Babu in the lead role. The music was composed by Sundaramurthy K S, cinematography handled by Athisayaraj R and edited by Selva R. K. This film received critical acclaim from critics and audiences.",Aruldoss; G. M. Kumar; Hari Krishnan; Lizzie Antony; Pa Ranjith; Rockstar Ramani Ammal; S. S. Stanley; Yogi Babu,2020.0,8,True,Tamil
Dear Jassi,tt26542557,2023.0,"Dear Jassi is a 2023 drama film, directed by Tarsem Singh. A coproduction of companies from India, Canada and the United States, the film is based on the real-life story of Jaswinder Kaur Sidhu, a Punjabi Canadian woman who ran afoul of her family when she fell in love with and chose to marry a working-class man they did not approve of.",Amit Rai; Tarsem Singh,2020.0,2,True,
Dhak Dhak,tt27330026,2023.0,"Dhak Dhak is a 2023 Indian Hindi-language road adventure drama film written and directed by Tarun Dudeja and produced by Ajit Andhare, Kevin Vaz, Pranjal Khandhdiya and Taapsee Pannu under the banner of BLM Pictures, Outsider Films Productions and Viacom18 Studios. It stars Ratna Pathak Shah, Dia Mirza Rekhi, Fatima Sana Shaikh and Sanjana Sanghi. The film was released on 13 October 2023. At the 69th Filmfare Awards, the film received three nominations, including Best Actress (Critics) for Shaikh and Best Supporting Actress for Shah.",Ajit Andhare; Dia Mirza; Fatima Sana Shaikh; Kallirroi Tziafeta; Ratna Pathak; Sanjana Sanghi; Taapsee Pannu,2020.0,7,True,Hindi
Dilwale Dulhania Le Jayenge,tt0112870,2023.0,"Dilwale Dulhania Le Jayenge, also known by the initialism DDLJ, is a 1995 Indian Hindi-language musical romance film written and directed by Aditya Chopra in his directorial debut and produced by his father Yash Chopra under tha banner of Yash Raj Films. The film stars Shah Rukh Khan and Kajol as Raj and Simran, two young non-resident Indians, who fall in love during a vacation through Europe with their friends. Raj tries to win over Simran's family so the couple can marry, but Simran's father has long since promised her hand to his friend's son. The film was shot in India, London, and Switzerland, from September 1994 to August 1995.",Aditya Chopra; Amrish Puri; Anaita Shroff Adajania; Anupam Kher; Arjun Sablok; Farida Jalal; Himani Shivpuri; Javed Siddiqui; Kajol; Karan Johar; Mandira Bedi; Parmeet Sethi; Satish Shah; Shah Rukh Khan; Yash Chopra,2020.0,15,True,Hindi
Dream Girl 2,tt22086334,2023.0,"Dream Girl 2 is a 2023 Indian Hindi-language comedy-drama film directed by Raaj Shaandilyaa and produced by Ekta Kapoor and Shobha Kapoor under Balaji Motion Pictures. A spiritual sequel to the 2019 film Dream Girl, the film stars Ayushmann Khurrana, alongside an ensemble supporting cast, including Ananya Panday, Paresh Rawal, Annu Kapoor, Rajpal Yadav, Vijay Raaz, Asrani, Abhishek Banerjee, Manjot Singh and Seema Pahwa. The film is about a man who cross-dresses and disguises as a woman, leading to chaos and confusion.",Abhishek Banerjee; Ananya Panday; Annu Kapoor; Ayushmann Khurrana; Ekta Kapoor; Govardhan Asrani; Manjot Singh; Manoj Joshi; Naresh Kathooria; Paresh Rawal; Raaj Shaandilyaa; Rajpal Yadav; Seema Bhargav; Shobha Kapoor; Sudesh Lehri; Vijay Raaz,2020.0,16,True,Hindi
Faraaz (film),tt15175188,2023.0,"Faraaz is a 2022 Indian Hindi-language biographical action thriller film directed by Hansal Mehta and produced by T-Series and Benaras Media Works in association with Mahana Films. The film supports an ensemble cast with Zahan Kapoor starring as the titular Faraaz Ayaaz Hossain with Juhi Babbar, Aamir Ali, Aditya Rawal, Pallak Lalwani, and six newcomers, Jatin Sarin, Reshham Sahaani, Ninaad Bhatt, Harshal Pawar, and Sachin Lalwani including Kapoor marking their debuts.",Aamir Ali; Anubhav Sinha; Bhushan Kumar; Hansal Mehta; Juhi Babbar; Krishan Kumar; Pallak Lalwani; Zahan Kapoor,2020.0,8,True,Hindi
Garudan (2023 film),tt27411198,2023.0,"Garudan is a 2023 Indian Malayalam-language action thriller film directed by Arun Varma in his directorial debut, written by Midhun Manuel Thomas and produced by Listin Stephen. The film features Suresh Gopi and Biju Menon leading an ensemble supporting cast including Siddique, Jagadish, Abhirami, Divya Pillai, Thalaivasal Vijay, Major Ravi, Dileesh Pothan, and Nishanth Sagar.",Abhirami; Arjun Nandhakumar; Biju Menon; Dileesh Pothan; Dinesh Prabhakar; Divya Pillai; Jagadish; Jayan Cherthala; Listin Stephen; Major Ravi; Midhun Manuel Thomas; Nishanth Sagar; Prem Prakash; Sadiq; Sidhique; Suresh Gopi; Thalaivasal Vijay,2020.0,17,True,Malayalam
Ghaath (2023 film),tt26332440,2023.0,"Ghaath (transl. Ambush) is a 2023 Indian Marathi-language crime thriller film, film written and directed by Chhatrapal Ninawe in his debut feature and starring Jitendra Joshi, Milind Shinde, Janardan Kadam, Dhananjay Mandaokar and Suruchi Adarkar. The film set in India's jungles, occupied by Maoist rebels, and revolves around the tense interplay between guerrillas, civilians and the police.",Jitendra Joshi; Manish Mundra; Milind Shinde; Shiladitya Bora; Suruchi Adarkar,2020.0,5,True,Marathi
Ghar Banduk Biryani,tt15717192,2023.0,"Ghar Banduk Biryani, abbreviated as GBB, is a 2023 Indian Marathi-language action comedy film directed by Hemant Jangal Awtade in his directorial debut, starring Akash Thosar, Sayaji Shinde, Nagraj Manjule, and Sayli Patil in the lead roles. It was jointly produced by Zee Studios and Aatpat Production. The film centres on Pallam, the leader of an who insurgency in the fictional town of Kolagad, where Raju meets Lakshmi. Lakshmi's father insists Raju has a house, but he can't comply. Meanwhile, Inspector Raya Patil's duty in Pune causes issues, leading to his transfer to Kolagad.",Akash Thosar; Nagraj Manjule; Sayaji Shinde; Somnath Awghade; Suraj Pawar; Tanaji Galgunde,2020.0,6,True,Marathi
Ghoomer,tt20913276,2023.0,"Ghoomer is a 2023 Indian Hindi-language sports drama film written and directed by R. Balki. It stars Shabana Azmi, Abhishek Bachchan, Saiyami Kher, and Angad Bedi.",Abhishek Bachchan; Angad Bedi; R. Balki; Saiyami Kher; Shabana Azmi,2020.0,5,True,Hindi
Gol Gappe (film),tt11912042,2023.0,"Gol Gappe is a 2023 Indian Punjabi-language comedy film directed by Smeep Kang. It stars Binnu Dhillon, Rajat Bedi, Ihana Dhillon, Navneet Kaur Dhillon and B. N. Sharma. The film is produced under the banner of Zee Studios, Triflix Entertainment LLP, Janvi Productions, Soham Rockstar Entertainment. The film is a remake of 1989 Malayalam film Ramji Rao Speaking.",B. N. Sharma; Binnu Dhillon; Ihana Dhillon; Navneet Kaur Dhillon; Rajat Bedi; Smeep Kang,2020.0,6,True,Punjabi
Gumraah (2023 film),tt11905536,2023.0,Gumraah (transl. Astray) is a 2023 Indian Hindi-language action thriller film directed by Vardhan Ketkar and produced by T-Series Films. The film stars Aditya Roy Kapur in a dual role along with Mrunal Thakur and Ronit Roy. It is a remake of the 2019 Tamil film Thadam. It revolves around a murder investigation which becomes complicated after the police discover two lookalike suspects.,Aditya Roy Kapur; Bhushan Kumar; Krishan Kumar; Magizh Thirumeni; Mrunal Thakur; Ronit Roy; Vedika Pinto,2020.0,7,True,Hindi
Haddi,tt22188452,2023.0,"Haddi is a 2023 Indian Hindi-language crime drama film directed by Akshat Ajay Sharma and produced by Zee Studios along with Anandita Studios. The film stars an Nawazuddin Siddiqui, Anurag Kashyap and Ila Arun in key roles. Nawazuddin Siddiqui plays a double role in the film, one of which is transgender.",,2020.0,0,True,Hindi
Hidimbha,tt27867635,2023.0,Hidimbha is a 2023 Indian Telugu-language psychological action thriller film directed by Aneel Kanneganti and starring Ashwin Babu and Nandita Swetha. The film was released on 20 July 2023.,Ashwin Babu; Nandita Swetha,2020.0,2,True,Telugu
IB71,tt15073166,2023.0,"IB71 is a 2023 Indian Hindi-language spy thriller film based on the 1971 Indian Airlines hijacking, written and directed by Sankalp Reddy. It stars Vidyut Jammwal, Vishal Jethwa and Faizan Khan, alongside Anupam Kher, Ashwath Bhatt, Danny Sura and Suvrat Joshi. IB71 is Jammwal's first film as a producer and was released on 12 May 2023 to mixed reviews from critics.",Anupam Kher; Bhushan Kumar; Dalip Tahil; Hobby Dhaliwal; Krishan Kumar; Mir Sarwar; Niharica Raizada; Sankalp Reddy; Suvrat Joshi; Vidyut Jammwal; Vishal Jethwa,2020.0,11,True,Hindi
India: The Modi Question,tt26422307,2023.0,"India: The Modi Question is a 2023 two-part documentary series aired by BBC Two about the Indian Prime Minister Narendra Modi and his relationship with the Muslim minority in the country. The first part covers Modi's early political career and his role in the 2002 Gujarat riots, which occurred when he was the chief minister of Gujarat. It discusses documents found by the BBC, including a UK government report stating that the violence in Gujarat showed ""all the hallmarks of an ethnic cleansing"". The second part examines the activities of Modi's administration following his first re-election in 2019. It covers a series of controversial policies, including the revocation of Kashmir's autonomy and a new citizenship law. It also depicts the violent response to protests against the new laws, and the aftermath of the 2020 Delhi riots.",,2020.0,0,True,
Jailer (2023 Malayalam film),tt21158466,2023.0,,Binu Adimali; Dhyan Sreenivasan; Divya Pillai; Jayaprakash; Manoj K. Jayan; Sakkir Madathil; Sreejith Ravi,2020.0,7,False,
Jawan (film),tt15354916,2023.0,,Atlee; Gauri Khan; Nayanthara; Priyamani; Sanya Malhotra; Shah Rukh Khan; Sunil Grover; Vijay Sethupathi,2020.0,8,False,
Jigarthanda DoubleX,tt24226474,2023.0,,Aravind Akash; Bava Chelladurai; Ilavarasu; Karthik Subbaraj; Naveen Chandra; Nimisha Sajayan; Raghava Lawrence; S Kathiresan; S. J. Surya; Sananth; Sanchana Natarajan; Sathyan; Sheela Rajkumar; Shine Tom Chacko,2020.0,14,False,
Kaatera,tt26744208,2023.0,,Avinash; Danish Akhtar Saifi; Darshan Thoogudeepa; Jagapati Babu; Kumar Govind; Padma Vasanthi; Rockline Venkatesh; Shruti; Srinivasa Murthy; Tharun Sudhir; Vaijanath Biradar; Vinod Kumar,2020.0,12,False,
Kaathal – The Core,tt22818604,2023.0,,Jeo Baby; Jisshu Sengupta; Jyothika; Kalabhavan Haneef; Mammootty; Muthumani,2020.0,6,False,
Kacchey Limbu,tt21387380,2023.0,,Ayush Mehra; Mahesh Thakur; Neeraj Pandey; Radhika Madan; Rajat Barmecha,2020.0,5,False,
Khufiya,tt15433600,2023.0,"Khufiya (transl. Secret) is a 2023 Hindi-language spy thriller film written, produced, scored and directed by Vishal Bhardwaj, based on Amar Bhushan's espionage novel Escape to Nowhere. The film stars Tabu, Ali Fazal, Wamiqa Gabbi and Azmeri Haque Badhon. The film revolves around a Research and Analysis Wing operative who is assigned to track down a mole, who is selling defense secrets, while also grappling with her dual identity as a spy and lover.",Alexx O'Nell; Ali Fazal; Ashish Vidyarthi; Azmeri Haque Badhon; Jan Graveson; Shataf Figar; Tabu; Vishal Bhardwaj; Wamiqa Gabbi,2020.0,9,True,Hindi
Kill (film),tt28259207,2023.0,,Apoorva Mehta; Ashish Vidyarthi; Guneet Monga; Harsh Chhaya; Karan Johar; Lakshya; Nikhil Nagesh Bhat; Raghav Juyal; Tanya Maniktala,2020.0,9,False,
Kolla (2023 film),tt21353352,2023.0,,Alencier Ley Lopez; Dain Davis; Jeo Baby; Prasanth Alexander; Priya Prakash Varrier; Rajisha Vijayan; Shebin Benson; Sudhi Kollam; Vinay Forrt,2020.0,9,False,
Leo (2023 Indian film),tt15654328,2023.0,"Leo is a 2023 Indian Tamil-language action thriller film directed by Lokesh Kanagaraj and produced by Seven Screen Studio. The film stars Vijay in the titular role, alongside Sanjay Dutt, Arjun, Trisha, Gautham Vasudev Menon, Mysskin, Madonna Sebastian, George Maryan, Mansoor Ali Khan, Priya Anand and Mathew Thomas. It is the third instalment in the Lokesh Cinematic Universe and is partially inspired by the film A History of Violence. The film follows Parthi, a man in Theog, who gains the attention of gangsters Antony and Harold Das who suspect him to be Antony's estranged son, Leo.",Abhirami Venkatachalam; Arjun Sarja; Babu Antony; Gautham Vasudev Menon; George Maryan; Lalit Kumar; Lokesh Kanagaraj; Mansoor Ali Khan; Mathew Thomas; Mysskin; Priya Anand; Rathna Kumar; Sanjay Dutt; Trisha Krishnan; Vijay,2020.0,15,True,Tamil
