title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Shotyi Bole Shotyi Kichhu Nei,tt35118088,2025.0,"Shotyi Bole Shotyi Kichhu Nei, also known by the initialism SBSKN, is a 2025 Indian Bengali-language legal thriller film written and directed by Srijit Mukherji. Produced by Shrikant Mohta and Mahendra Soni under the banner of Shree Venkatesh Films, the film is an official adaptation of the 1986 Hindi film Ek Ruka Hua Faisla, which is itself a remake of the American film 12 Angry Men (1957) directed by Sidney Lumet, which was an adaptation from a 1954 teleplay of the same name by Reginald Rose. It stars an ensemble cast of Kaushik Ganguly, Parambrata Chatterjee, Kaushik Sen, Ritwick Chakraborty, Anirban Chakrabarti, Ananya Chatterjee, Arjun Chakrabarty, Rahul Banerjee, Sauraseni Maitra, Kanchan Mullick, Phalguni Chatterjee and Suhotra Mukhopadhyay.",Ananya Chatterjee; Anirban Chakraborty; Arjun Chakrabarty; Kanchan Mullick; Kaushik Ganguly; Kaushik Sen; Koushik Kar; Parambrata Chatterjee; Rahul Banerjee; Ritwick Chakraborty; Sauraseni Maitra; Srijit Mukherji,2020.0,12,True,Bengali
Khel Khel Mein (2024 film),tt27056012,2024.0,"Khel Khel Mein is a 2024 Indian Hindi-language comedy drama film written and directed by Mudassar Aziz. Based on the 2016 Italian film Perfect Strangers, the film stars Akshay Kumar, Taapsee Pannu, Vaani Kapoor, Ammy Virk, Aditya Seal, Pragya Jaiswal and Fardeen Khan.",Aditya Seal; Akshay Kumar; Ammy Virk; Fardeen Khan; Muddassar Aziz; Pragya Jaiswal; Taapsee Pannu; Vaani Kapoor,2020.0,8,True,Hindi
Sitaare Zameen Par (film),tt29471573,2024.0,"Sitaare Zameen Par, is an upcoming Indian Hindi-language sports comedy drama film directed by R. S. Prasanna, and produced by Aamir Khan and Aparna Purohit. A sequel to Khan's 2007 film Taare Zameen Par, it is based on the Spanish film Champions (2018) and stars Khan and Genelia Deshmukh.",Aamir Khan; Darsheel Safary; Genelia D'Souza; R.S. Prasanna,2020.0,4,True,Hindi
1001 Nunakal,tt16103640,2023.0,"1001 Nunakal, also known as Aayirathonnu Nunakal, is a 2022 Indian Malayalam-language drama film directed by Thamar KV in his directorial debut and produced by Salim Ahamed. The film premiered in the Malayalam Cinema Today category at the 27th International Film Festival of Kerala in December 2022. The plot revolves around a group of friends who decide to play a game of truth or dare at a wedding anniversary party. Critics have noted the plot setting being similar to that of 2016 Italian film Perfect Strangers.",Salim Ahamed,2020.0,1,True,Malayalam
Blind (2023 film),tt5316648,2023.0,"Blind is a 2023 Indian Hindi-language crime thriller film directed by Shome Makhija and produced by Sujoy Ghosh, Avishek Ghosh, Hyunwoo Thomas Kim, Sachin Nahar, Pinkesh Nahar and Manish W. The film features Sonam Kapoor in a leading role with Purab Kohli, Vinay Pathak and Lillete Dubey in supporting roles. Blind, a remake of the 2011 Korean film of the same name, centres around a blind police officer in search of a serial killer. The principal photography began on 28 December 2020 in Glasgow, Scotland and wrapped up on 13 February 2021. The film premiered on 7 July 2023 on JioCinema. The film received negative reviews from critics and audience.",,2020.0,0,True,Hindi
Farrey,tt29301456,2023.0,"Farrey is a 2023 Indian Hindi-language heist thriller film directed by Soumendra Padhi. It stars Alizeh Agnihotri in the lead role with Ronit Roy, Sahil Mehta, Zeyn Shaw, Prasanna Bisht, Juhi Babbar and Shilpa Shukla. It is an official remake of the 2017 Thai film Bad Genius.",Alizeh Agnihotri; Alvira Khan Agnihotri; Arbaaz Khan; Atul Agnihotri; Juhi Babbar; Ronit Roy; Sahil Mehta; Shilpa Shukla,2020.0,8,True,Hindi
Gol Gappe (film),tt11912042,2023.0,"Gol Gappe is a 2023 Indian Punjabi-language comedy film directed by Smeep Kang. It stars Binnu Dhillon, Rajat Bedi, Ihana Dhillon, Navneet Kaur Dhillon and B. N. Sharma. The film is produced under the banner of Zee Studios, Triflix Entertainment LLP, Janvi Productions, Soham Rockstar Entertainment. The film is a remake of 1989 Malayalam film Ramji Rao Speaking.",B. N. Sharma; Binnu Dhillon; Ihana Dhillon; Navneet Kaur Dhillon; Rajat Bedi; Smeep Kang,2020.0,6,True,Punjabi
Jaane Jaan (2023 film),tt15748830,2023.0,"Jaane Jaan, released internationally as Suspect X, is a 2023 Indian Hindi-language mystery thriller film written and directed by Sujoy Ghosh. The film is an adaptation of the 2005 Japanese novel The Devotion of Suspect X by Keigo Higashino, which had earlier been made into the 2012 South Korean film Perfect Number by Bang Eun-jin. The film is produced under the banner 12th Street Entertainment and Northern Lights Films in association with Kross Pictures and Balaji Motion Pictures. It stars Kareena Kapoor Khan as a single mother involved in a murder, alongside Jaideep Ahlawat and Vijay Varma. It released on 21 September 2023 on Netflix, to positive reviews from film critics, with particular praise directed towards the performances of the lead cast.",Ekta Kapoor; Jaideep Ahlawat; Kareena Kapoor Khan; Lin Laishram; Saurabh Sachdeva; Shobha Kapoor; Sujoy Ghosh; Vijay Varma,2020.0,8,True,Hindi
Leo (2023 Indian film),tt15654328,2023.0,"Leo is a 2023 Indian Tamil-language action thriller film directed by Lokesh Kanagaraj and produced by Seven Screen Studio. The film stars Vijay in the titular role, alongside Sanjay Dutt, Arjun, Trisha, Gautham Vasudev Menon, Mysskin, Madonna Sebastian, George Maryan, Mansoor Ali Khan, Priya Anand and Mathew Thomas. It is the third instalment in the Lokesh Cinematic Universe and is partially inspired by the film A History of Violence. The film follows Parthi, a man in Theog, who gains the attention of gangsters Antony and Harold Das who suspect him to be Antony's estranged son, Leo.",Abhirami Venkatachalam; Arjun Sarja; Babu Antony; Gautham Vasudev Menon; George Maryan; Lalit Kumar; Lokesh Kanagaraj; Mansoor Ali Khan; Mathew Thomas; Mysskin; Priya Anand; Rathna Kumar; Sanjay Dutt; Trisha Krishnan; Vijay,2020.0,15,True,Tamil
Yadha Yadha Hi,tt27811636,2023.0,"Yadha Yadha Hi is a 2023 Indian Kannada-language crime thriller film directed by Ashok Teja. The film was produced by Rajesh Agarwal under Guys & Dolls Creations. The film stars Diganth Manchale, Vasishta N. Simha and Hariprriya, in the lead roles, alongside Avinash, Swathi, and Manju Pavagada in supporting roles. The music was composed by Sricharan Pakalanand Harshavardhan Raj. The film is a remake of 2019 Telugu film Evaru, directed by Venkat Ramji, which itself was loosely based on the 2016 Spanish film The Invisible Guest (2016) by Oriol Paulo.",Diganth; Hariprriya; Vasishta N. Simha,2020.0,3,True,Kannada
Bachchhan Paandey,tt10699086,2022.0,"Bachchhan Paandey is a 2022 Indian Hindi-language action comedy film directed by Farhad Samji, produced by Sajid Nadiadwala. The film stars Akshay Kumar, Kriti Sanon, Arshad Warsi and Jacqueline Fernandez. Pankaj Tripathi, Prateik Babbar, Sanjay Mishra and Abhimanyu Singh play supporting roles. It is an official remake of the 2014 Tamil film Jigarthanda which itself was inspired by the 2006 South Korean film A Dirty Carnival. The film was released theatrically on 18 March 2022 and ended up being a box-office bomb.",Abhimanyu Singh; Ahmed Khan; Akshay Kumar; Arshad Warsi; Ashwin Mushran; Dolly Thakore; Farhad Samji; Gaurav Chopra; Jacqueline Fernandez; Kriti Sanon; Mohan Agashe; Pankaj Tripathi; Prateik Babbar; Sajid Nadiadwala; Sanjay Mishra; Seema Biswas; Snehal Dabi; Tushar Hiranandani; Vipul Roy; Zeishan Quadri,2020.0,20,True,Hindi
Dobaaraa,tt14042066,2022.0,"Dobaaraa, also stylized as 2:12, is a Hindi-language science-fiction mystery thriller film directed by Anurag Kashyap. The film stars Taapsee Pannu, Pavail Gulati and Rahul Bhat.",Anurag Kashyap; Ekta Kapoor; Himanshi Choudhry; Madhurima Roy; Nassar; Nidhi Singh; Pavail Gulati; Rahul Bhat; Saswata Chatterjee; Shobha Kapoor; Taapsee Pannu,2020.0,11,True,Hindi
Godse (film),tt15509164,2022.0,Godse is a 2022 Indian Telugu-language vigilante action thriller film written and directed by Gopiganesh Pattabhi and produced by C. Kalyan under the banner of CK Screens. The film stars Satyadev and Aishwarya Lekshmi. The film is a remake of the 2018 Korean film The Negotiation and the Spanish crime-thriller series Money Heist. Godse released on 17 June 2022 to mixed reviews from the critics.,,2020.0,0,True,Telugu
Hey Sinamika,tt11953194,2022.0,"Hey! Sinamika is a 2022 Indian Tamil-language romantic comedy film directed by Brinda, in her directorial debut, and produced by Jio Studios and Global One Studios. It is an adaptation of the 2008 Argentine film A Boyfriend for My Wife, but has the roles switched. The film stars Dulquer Salmaan and Aditi Rao Hydari as a married couple, Kajal Aggarwal as a relationship counselor and Nakshatra Nagesh as a radio jockey. It follows Yaazhan, a software engineer, whose wife, Mouna, tries to end their marriage as she starts to find him annoying.",Aditi Rao Hydari; Brinda; Dulquer Salmaan; Kajal Aggarwal; Madhan Karky; Nakshatra Nagesh; Yogi Babu,2020.0,7,True,Tamil
Laal Singh Chaddha,tt10028196,2022.0,"Laal Singh Chaddha is a 2022 Indian Hindi-language comedy drama film directed by Advait Chandan and written by Atul Kulkarni. The film is jointly produced by Paramount Pictures, Aamir Khan Productions and Viacom18 Studios. It is a remake of the 1994 American film Forrest Gump, which itself is an adaptation of the novel of the same name by Winston Groom. The film stars Aamir Khan as the title character alongside Kareena Kapoor Khan, Naga Chaitanya and Mona Singh.",Aamir Khan; Advait Chandan; Kareena Kapoor Khan; Sajil Khandelwal; Sharman Joshi; Vijay Sethupathi,2020.0,6,True,Hindi
Looop Lapeta,tt8907974,2022.0,"Looop Lapeta is a 2022 Indian Hindi-language comedy-thriller film directed by Aakash Bhatia and jointly produced by Sony Pictures Films India, Ellipsis Entertainment and Aayush Maheshwari. An official adaptation of the award-winning German film Run Lola Run by Tom Tykwer, the film stars Taapsee Pannu and Tahir Raj Bhasin in the lead roles. The film premiered on 4 February 2022 on Netflix.",Dibyendu Bhattacharya; Rajendra Chawla; Shreya Dhanwanthary; Taapsee Pannu; Tahir Raj Bhasin,2020.0,5,True,Hindi
Tamilarasan,tt11531710,2022.0,"Tamilarasan is a 2023 Indian Tamil-language action thriller film written and directed by Babu Yogeswaran and produced by SNS Production Company. The film stars Suresh Gopi, Vijay Antony and Sonu Sood. The music was composed by Ilaiyaraaja. It is an official adaptation of the 2002 American film John Q.",Babu Yogeswaran; Remya Nambeesan,2020.0,2,True,Tamil
Thank God (film),tt13795296,2022.0,"Thank God is a 2022 Indian Hindi-language fantasy comedy-drama film directed by Indra Kumar. A remake of the 2009 Danish film Sorte kugler, it stars Sidharth Malhotra, Ajay Devgn and Rakul Preet Singh.",Ajay Devgn; Indra Kumar; Rakul Preet Singh; Sidharth Malhotra,2020.0,4,True,Hindi
Visfot,tt15416100,2022.0,Visfot (transl. Explosion) is a 2024 Indian Hindi-language crime thriller film written by Abbas Dalal and Hussain Dalal and directed by Kookie Gulati and produced by Sanjay Gupta and Anuradha Gupta under the banner of White Feather Films. The film stars Riteish Deshmukh and Fardeen Khan with Priya Bapat and Krystle D'Souza in supporting roles.,Fardeen Khan; Krystle D'Souza; Priya Bapat; Riteish Deshmukh,2020.0,4,True,Hindi
Dhamaka (2021 film),tt13510660,2021.0,"Dhamaka (transl. Blast) is a 2021 Indian Hindi-language thriller film written and directed by Ram Madhvani. An official remake of the 2013 film The Terror Live, the film stars Kartik Aaryan as a journalist who receives a threat after exclusively interviewing a terrorist, who threatens to blow up the Bandra Worli Sea Link in Mumbai. Mrunal Thakur and Amruta Subhash co-star in prominent roles.",Amruta Subhash; Anuj Gurwara; Kartik Aaryan; Mrunal Thakur; Priya Tandon; Ram Madhvani; Ronnie Screwvala; Vikas Kumar; Vishwajeet Pradhan,2020.0,9,True,Hindi
The Interview (2021 film),tt1977737,2021.0,"The Interview: Night of 26/11 is a 2021 Indian Hindi-language thriller film directed by Laurence Postma and co-written by Farrukh Dhondy and starring Anjum Nayar and Jackie Shroff. It is the second official remake of the acclaimed Dutch film Interview, directed by Theo Van Gogh in 2003, the first being Interview by Steve Buscemi in 2007. Originally planned to release in 2011, it was delayed for unspecified reasons and finally released in August 2021.",Jackie Shroff,2020.0,1,True,Hindi
Radhe (2021 film),tt10888594,2020.0,"Radhe: Your Most Wanted Bhai is a 2021 Indian Hindi-language action thriller film directed by Prabhu Deva and produced by Salman Khan, Sohail Khan, Atul Agnihotri and Zee Studios. It is a remake of the 2017 South Korean film The Outlaws. It stars Khan, Disha Patani, Randeep Hooda and Jackie Shroff.",Arjun Kanungo; Atul Agnihotri; Bharath; Disha Patani; Gautam Gulati; Govind Namdev; Jackie Shroff; Megha Akash; Prabhu Deva; Randeep Hooda; Salman Khan; Sohail Khan; Zarina Wahab,2020.0,13,True,Hindi
The Girl on the Train (2021 film),tt8907992,2020.0,"The Girl on the Train is a 2021 Indian Hindi-language mystery thriller film directed by Ribhu Dasgupta and produced by Reliance Entertainment, based on British author Paula Hawkins's 2015 debut novel of the same name. The film stars Parineeti Chopra, Avinash Tiwary, Aditi Rao Hydari and Kirti Kulhari and was released worldwide on 26 February 2021 on Netflix. The film revolves around Mira Kapoor, an alcoholic and troubled divorcee who gets embroiled in a big murder investigation.",Aditi Rao Hydari; Avinash Tiwary; Erin Cressida Wilson; Kirti Kulhari; Parineeti Chopra; Paula Hawkins; Ribhu Dasgupta; Tota Roy Chowdhury; Vivek Agrawal,2020.0,9,True,Hindi
Yaara,tt3698454,2020.0,"Yaara (transl. Friend) is a 2020 Indian Hindi-language crime action film written and directed by Tigmanshu Dhulia and co-produced by Tigmanshu Dhulia Films and Azure Entertainment. The film stars Vidyut Jammwal, Shruti Haasan, Amit Sadh, Vijay Varma, Kenny Basumatary and Ankur Vikal. The film is an official remake of the 2011 French film A Gang Story. In the film, a gang reunites after several years to rescue a friend arrested by the cops.",Amit Sadh; Ankur Vikal; Kenny Basumatary; Sanjay Mishra; Shruti Haasan; Tigmanshu Dhulia; Vidyut Jammwal; Vijay Varma,2020.0,8,True,Hindi
Amavas,tt8396186,2019.0,"Amavas is a 2019 Indian Hindi-language horror thriller film directed by Bhushan Patel. Presented by Viiking Media Entertainment, the film stars Sachiin Joshi, Nargis Fakhri and Mona Singh. The movie was released on 8 February 2019.",Bhushan Patel; Urvashi Sharma,2010.0,2,True,Hindi
Badla (2019 film),tt8130968,2019.0,"Badla (transl. Revenge) is a 2019 Indian Hindi-language mystery thriller film directed by Sujoy Ghosh and starring Amitabh Bachchan, Taapsee Pannu and Amrita Singh. The film is produced by Universal Entertainment, Red Chillies Entertainment and Azure Entertainment and is an official remake of the 2016 Spanish film The Invisible Guest. The story follows an interview between a lawyer and a businesswoman, in which the latter insists that she is being wrongfully framed for the murder of her lover.",Amitabh Bachchan; Manav Kaul; Sujoy Ghosh; Taapsee Pannu,2010.0,4,True,Hindi
Bharat (film),tt7721800,2019.0,"Bharat is a 2019 Indian Hindi-language drama film directed and co-written by Ali Abbas Zafar. It is jointly produced by Atul Agnihotri, Alvira Khan Agnihotri, Bhushan Kumar, Krishan Kumar, Nikhil Namit and Salman Khan under the banners Reel Life Productions, Salman Khan Films and T-Series. The film stars Salman Khan, Katrina Kaif, Sunil Grover, Jackie Shroff, Disha Patani and Tabu. An adaptation of the South Korean film, Ode to My Father (2014), it traces India's post-independence history from the perspective of a common man, and follows his life from the age of 8 to 70.",Ali Abbas Zafar; Atul Agnihotri; Disha Patani; Jackie Shroff; Katrina Kaif; Salman Khan,2010.0,6,True,Hindi
Evaru,tt10545484,2019.0,"Evaru (transl. Who) is a 2019 Indian Telugu-language crime thriller film directed by Venkat Ramji. The film was produced by Pearl V. Potluri, Param V. Potluri and Kavin Anne. The film stars Adivi Sesh, Regina Cassandra, Naveen Chandra and Murali Sharma.The film is produced by Warner Bros. Pictures. Evaru is a loose adaptation of the 2016 Spanish film The Invisible Guest (2016) by Oriol Paulo.",,2010.0,0,True,Telugu
Gaddalakonda Ganesh,tt9670480,2019.0,"Gaddalakonda Ganesh is a 2019 Indian Telugu-language action comedy film directed by Harish Shankar and produced by Ram Achanta and Gopichand Achanta under the 14 Reels Plus banner. It is a remake of the 2014 Tamil film Jigarthanda which itself was inspired by the 2006 South Korean film A Dirty Carnival. The film stars Varun Tej, Atharvaa, Pooja Hegde, and Mirnalini Ravi. The film marks the Telugu debut of Atharvaa and Mirnalini Ravi. Principal photography began in February 2019 and wrapped in September 2019. The film has music composed by Mickey J. Meyer, cinematography was handled by Ayananka Bose, and editing by Chota K. Prasad.",Harish Shankar,2010.0,1,True,Telugu
Gurkha (film),tt9104664,2019.0,"Gurkha a 2019 Indian Tamil-language action comedy film written and directed by Sam Anton. The film stars Yogi Babu in the lead role, while Elyssa Erhardt, Anandaraj, Charle, Raj Bharath, and Manobala, among others, play supporting roles. The film is produced by 4 Monkeys Studio, with cinematography and editing is handled by Krishnan Vasant and Ruben respectively, continuing their association with the director. The music is composed by Raj Aryan. Principal photography commenced in around December 2018, and the film released on 12 July 2019. It was inspired by Paul Blart: Mall Cop (2009).",Sam Anton,2010.0,1,True,Tamil
Iddari Lokam Okate,tt9154602,2019.0,"Iddari Lokam Okate is a 2019 Indian romantic drama film directed by G.R. Krishna and produced by Sirish under Dil Raju's Sri Venkateswara Creations. It's a remake of 2011 Turkish film Love Likes Coincidences. Starring Raj Tarun and Shalini Pandey, the film follows story of Varshini (Pandey) and her chance meetings with Mahi (Tarun). The music of the film is composed by Mickey J Meyer.",,2010.0,0,True,
Kaaviyyan,tt7225434,2019.0,"Kaaviyyan: Challenge To Win is a 2019 Indian road thriller film directed by Sarathi in his directorial debut. The film is based on the Hollywood film The Call (2013) and features Shaam, Sridevi Kumar, Athmiya Rajan, Nahum Vikazis and Srinath play supporting roles. The music was composed by Syam Mohan, and the film released on 18 October 2019 to negative reviews.",Shaam,2010.0,1,True,
Kadaram Kondan,tt9239882,2019.0,"Kadaram Kondan is a 2019 Indian Tamil-language action thriller film directed by Rajesh M. Selva and produced by Kamal Haasan. The film stars Vikram in the lead role and Akshara Haasan and Abi Hassan in supporting roles. It was shot between September 2018 and January 2019, and released on 19 July 2019. It is a remake of the 2010 French film Point Blank.",Kamal Haasan; Rajesh Selva,2010.0,2,True,Tamil
Khamoshi (2019 film),tt8268972,2019.0,"Khamoshi (transl. Silence) is a 2019 Indian Hindi-language slasher film directed by Chakri Toleti and produced by Vashu Bhagnani and Deepshikha Deshmukh. The film stars Prabhu Deva as the lead antagonist, with Tamannaah Bhatia playing a deaf and mute protagonist. It is a remake of the delayed 2019 Tamil film Kolaiyuthir Kaalam, also directed by Toleti, which is itself a remake of the 2016 American film Hush. The film was theatrically released on 14 June 2019.",Bhumika Chawla; Chakri Toleti; Tamannaah Bhatia; Vashu Bhagnani,2010.0,4,True,Hindi
Kolaigaran,tt9109794,2019.0,"Kolaigaran (transl. Killer) is a 2019 Indian Tamil-language action thriller film directed by Andrew Louis. The film stars Vijay Antony, Arjun and Ashima Narwal, while Nassar and Seetha play supporting roles. The music was scored by Simon K. King. Principal photography of the film commenced on 5 June 2018. The film follows an investigation in which a woman and her mother are suspected of murder after a disfigured corpse is found, while their neighbour claims to have committed it instead, much to the surprise of cops. The film was released theatrically on 7 June 2019. It opened to positive reviews and became a super hit at the box office.",,2010.0,0,True,Tamil
Manmadhudu 2,tt10076106,2019.0,"Manmadhudu 2 is a 2019 Indian Telugu-language romantic comedy film directed by Rahul Ravindran. It is produced by Nagarjuna and P. Kiran under Annapurna Studios, Anandi Art Creations and Viacom18 Studios. It stars Nagarjuna and Rakul Preet Singh, with music composed by Chaitan Bharadwaj. The film is an official remake of the French film I Do (2006) and is a spiritual successor to Nagarjuna's Manmadhudu (2002). The film opened up to mixed to negative reviews and became a box-office bomb.",Rahul Ravindran,2010.0,1,True,Telugu
Notebook (2019 film),tt9105014,2019.0,"Notebook is a 2019 Indian Hindi-language romantic drama film directed by Nitin Kakkar and produced by Salman Khan under Salman Khan Films and Murad Khetani and Ashwin Varde under Cine1 Studios. A remake of the 2014 Thai film The Teacher's Diary by Nithiwat Tharathorn, it stars debutantes Zaheer Iqbal and Pranutan Bahl, daughter of actor Mohnish Bahl. Notebook tells the story of a young retired army officer who joins his father's school as a teacher to save it from closure, and falls in love with the previous teacher after reading through her memorabilia left behind in the drawers. The film was released on 29 March 2019 and received mixed response from critics with praises for leads performances.",Salman Khan,2010.0,1,True,Hindi
Oh! Baby (2019 film),tt9348296,2019.0,"Oh! Baby is a 2019 Indian Telugu-language fantasy comedy film directed by B. V. Nandini Reddy. The film stars Samantha Ruth Prabhu and Lakshmi. A remake of the 2014 South Korean film Miss Granny directed by Hwang Dong-hyuk, the plot follows a woman in her 70s (Lakshmi) who magically finds herself turned into her own physical 24-year-old self (Samantha) after having her picture taken at a mysterious photo studio. Naga Shaurya, Rajendra Prasad, Rao Ramesh, and Teja Sajja play supporting roles. The music was composed by Mickey J. Meyer.",B.V. Nandini Reddy; Naga Shourya; Rajendra Prasad; Samantha Ruth Prabhu; Urvashi; Yaragudipati Venkata Mahalakshmi,2010.0,6,True,Telugu
The Body (2019 film),tt8130904,2019.0,"The Body is a 2019 Indian Hindi-language mystery-thriller film written and directed by Jeethu Joseph. It stars Rishi Kapoor, Emraan Hashmi, Vedhika and Sobhita Dhulipala. It is an official remake of the 2012 Spanish film of the same name.",Jeethu Joseph,2010.0,1,True,Hindi
Agnyaathavaasi,tt7711342,2018.0,"Agnyaathavaasi is a 2018 Indian Telugu-language action drama film written and directed by Trivikram Srinivas. Produced by S. Radha Krishna, the film stars Pawan Kalyan, Aadhi Pinisetty, Keerthy Suresh and Anu Emmanuel. The music was composed by Anirudh Ravichander, marking his debut in Telugu cinema, with cinematography by Manikandan.",Aadhi Pinisetty; Aadukalam Naren; Anu Emmanuel; Boman Irani; Indraja; Keerthy Suresh; Khushbu Sundar; Murali Sharma; Parag Tyagi; Pawan Kalyan; Rao Ramesh; S. Radha Krishna; Sameer Hasan; Sampath Raj; Srinivasa Reddy; Tanikella Bharani; Trivikram Srinivas,2010.0,17,True,Telugu
Andhadhun,tt8108198,2018.0,"Andhadhun is a 2018 Indian Hindi-language black comedy crime thriller film co-written and directed by Sriram Raghavan. It stars Tabu, Ayushmann Khurrana, Radhika Apte and Anil Dhawan. The film tells the story of a blind piano player who unwittingly becomes embroiled in the murder of a retired actor.",Anil Dhawan; Arijit Biswas; Ashwini Kalsekar; Ayushmann Khurrana; Gopal K Singh; Hemanth M. Rao; Manav Vij; Pooja Ladha Surti; Radhika Apte; Sriram Raghavan; Tabu; Yogesh Chandekar; Zakir Hussain,2010.0,13,True,Hindi
Bhaijaan Elo Re,tt8051738,2018.0,"Bhaijaan Elo Re is a 2018 Indian Bengali-language action comedy film directed by Joydip Mukherjee. The film stars Shakib Khan and Srabanti Chatterjee and Payel Sarkar in the lead roles. The cast also includes Rajatabha Dutta, Shantilal Mukherjee, Shahed Ali, Monira Mithu, Saruar Abedin and Deepa Khandakar. The film is produced by FB Ltd Productions.",Deepa Khandakar; Joydip Mukherjee; Mousumi Saha; Payel Sarkar; Rajatava Dutta; Shakib Khan; Shantilal Mukherjee; Srabanti Chatterjee,2010.0,8,True,Bengali
Fanney Khan,tt6384386,2018.0,"Fanney Khan is a 2018 Indian Hindi-language musical comedy film written and directed by debutant Atul Manjrekar. It was jointly produced by the banners T-Series Films, Rakeysh Omprakash Mehra Pictures, Theme Studios and Anil Kapoor Films & Communication Network. A remake of the 2000 Belgian film Everybody's Famous!, it stars Anil Kapoor, Aishwarya Rai Bachchan and Rajkummar Rao in lead roles. The film follows Kapoor as the titular character, the middle-aged father of a young, aspiring, and overweight teenage girl whom he pushes to be a singer. He kidnaps a famous soloist to make way for his daughter to become a star.",Aishwarya Rai Bachchan; Akshat Verma; Anil Kapoor; Bhushan Kumar; Rajkummar Rao,2010.0,5,True,Hindi
Gayatri (2018 film),tt7690466,2018.0,"Gayatri is a 2018 Indian Telugu-language action drama film written and directed by Madan and written by Diamond Ratna Babu. Produced by Mohan Babu, the film stars himself in a dual role as the hero and villain, along with Nikhila Vimal, Shriya Saran and Anasuya Bharadwaj. Mohan Babu's son Vishnu Manchu plays the younger version of one of his characters. The film also features Brahmanandam, Ali, Kota Srinivasa Rao, Tanikella Bharani and Posani Krishna Murali in supporting roles. The film is an official remake of Bangladeshi movie Aynabaji directed by Amitabh Reza Chowdhury. The music was composed by S. Thaman with cinematography by Sarvesh Murari. The film released on 9 February 2018.",Brahmanandam; Kota Srinivasa Rao; Madan; Mohan Babu; Shriya Saran; Vishnu Manchu,2010.0,6,True,Telugu
Ittefaq (2017 film),tt6692354,2018.0,"Ittefaq is a 2017 Indian Hindi-language neo-noir mystery thriller film directed by Abhay Chopra, written by Chopra, Shreyas Jain and Nikhil Mehrotra, and produced by Gauri Khan and Shah Rukh Khan under Red Chillies Entertainment in association with Renu Ravi Chopra under B. R. Studios and Hiroo Yash Johar and Karan Johar under Dharma Productions. An adaptation of the eponymous 1969 film by Yash Chopra, the film stars Akshaye Khanna, Sidharth Malhotra and Sonakshi Sinha, and has a Rashomon effect storytelling style.",Akshaye Khanna; Gauri Khan; Karan Johar; Mandira Bedi; Sameer Sharma; Shah Rukh Khan; Sidharth Malhotra; Sonakshi Sinha,2010.0,8,True,Hindi
Kinavalli,tt8090628,2018.0,"Kinavalli is a 2018 Indian Malayalam-language fantasy horror film directed by Sugeeth, written by Syam Seethal and Vishnu Ramachandran and produced by Manesh Thomas under the banner Kannamthanam films. It is a remake of the Thai horror-comedy moviePee Mak (2013).",Sugeeth,2010.0,1,True,Malayalam
Kolaiyuthir Kaalam,tt6280858,2018.0,"Kolaiyuthir Kaalam is a 2019 Indian Tamil-language horror thriller film directed by Chakri Toleti and produced by V. Mathiyalagan. A remake of the 2016 American film Hush, where a deaf and mute woman must fight for her life when a killer appears at her door. It stars Nayanthara, Bhumika Chawla, Pratap K. Pothen, and Rohini Hattangadi and began production in November 2016. The film was released on 9 August 2019. The film was a disaster at the box office. The film was remade again by Toleti in Hindi as Khamoshi (2019), which released before this film. It was Toleti's last film as a director.",Chakri Toleti; Nayanthara; Vashu Bhagnani,2010.0,3,True,Tamil
Loudspeaker (2018 film),tt8852326,2018.0,"Loudspeaker is a 2018 Indian Kannada-language comedy drama film directed by Shiva Tejass and starring Abhishek Jain, Anusha Rodrigues, Kaavya Sha, Sumanth Bhat and Bhaskar Ninasam. The film is an unofficial remake of the Italian film Perfect Strangers (2016). The film was released to predominately positive reviews for its intent to differ from mainstream films.",Abhishek Jain; Kaavya Sha; Prakash Thuminad; Rangayana Raghu,2010.0,4,True,Kannada
Lupt,tt8698956,2018.0,"Lupt is a 2018 Indian Hindi-language supernatural horror film starring Javed Jaffrey, Niki Aneja Walia and Vijay Raaz. The film is directed by Prabhuraj. The story revolves around Harsh Tandon, a ruthless businessman and his family, and how they go on dying one after another by a supernatural force during a family vacation due to a past sin committed by Harsh. The film is a remake of the 2003 movie Dead End.",Javed Jaffrey; Prabhuraj,2010.0,2,True,Hindi
Next Enti?,tt6972212,2018.0,"Next Enti? is a 2018 Indian Telugu-language romantic comedy film directed by Kunal Kohli, making his Telugu debut. The film stars Tamannaah Bhatia, Sundeep Kishan, and Navdeep. It is based on Kohli's own Hindi film Hum Tum, which itself is based on When Harry Met Sally.... The music was composed by Leon James with cinematography by Manish Chandra Bhatt, and editing by Anil Kumar Bonthu. The film released on 7 December 2018. The film's title is based on a song from Nenu Local (2017).",Kunal Kohli; Sachiin J Joshi; Sundeep Kishan; Tamannaah Bhatia,2010.0,4,True,Telugu
Sammohanam,tt8043092,2018.0,"Sammohanam (transl. Enchantment) is a 2018 Indian Telugu-language romantic drama film written and directed by Mohana Krishna Indraganti. Produced by Sivalenka Krishna Prasad, it features Sudheer Babu and Aditi Rao Hydari in lead roles. The music was composed by Vivek Sagar with cinematography by P. G. Vinda.",Aditi Rao Hydari; Mohan Krishna Indraganti; Sivalenka Krishna Prasad; Sudheer Babu,2010.0,4,True,Telugu
